measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,sample_id
-0.15882971947661081,0.3322902992734126,1.6108553736007905,0.17740256789347414,2.247625001731549,0.57680882268022,S000
-0.8661438527655813,-0.621816191000968,1.5103785933972709,-1.2287595065519268,-0.2605748625832746,0.8526440485846969,S001
1.088803702787644,-1.5846099436521963,-0.5003438739117023,0.7922386534706111,1.5207250910851722,0.8085322406809955,S002
-0.9956367202838633,0.04746555823759926,0.6733053417994734,0.01659361397887974,-1.4824858700860355,-0.5257538415027094,S003
0.2762240554200421,-0.49497690885466294,-0.20117582542471255,-1.687855045613238,-0.9670428126156707,-0.03570383629898435,S004
0.1764619305780228,0.3447524868206152,-2.028091535114039,-0.652465124586953,2.3857123750775004,0.7651159041162985,S005
-1.7808125533441106,0.6946032886777153,0.060754138866998854,0.5829387232032165,1.2679884149999114,-0.677877339485896,S006
0.9408528957814339,-0.6583984783250137,-0.7243992394941126,-0.32630399722660364,-1.7660315446421853,1.0520926820515308,S007
-0.5559482913938302,-0.13286021383780328,0.2270466220182796,0.7629582091286469,-0.5219614255393819,0.12413647122019653,S008
-0.5121900495943735,-0.22036972678634115,1.2179044325399542,0.5499901555448823,1.0347683082526895,-0.2887662126758376,S009
-0.39559897525697807,0.3276070594322198,2.3527184822275813,0.22647654523192834,-0.31277674328699,-0.28211142029791836,S010
0.6296532293649715,0.0643274490068509,-0.08947914061159683,0.9291608231655231,-0.9832802620923401,-0.7681057936269075,S011
0.9415844082447458,-0.8363761109850687,-3.5242181691463728,0.7450845185909797,0.4780737056012276,-1.2931431197520182,S012
-1.2767656067335256,-0.4476576337945089,-0.5588589081666183,-0.8876185201904948,0.18997958244903415,-1.8080784848522569,S013
2.0343002654174973,0.08820505000259878,-0.043874032131067275,1.2130362141591438,-0.12197411359275741,1.0219449825414801,S014
0.1942432388556601,-0.7961485922569367,0.2258309930525234,1.4581179565405613,2.1433165030613726,0.5289541523994525,S015
0.06972367608298351,-1.7248520754093217,-0.18880362925795754,-0.6026137022234165,-0.28294928419745774,0.012695956722511172,S016
-0.9200453652503144,0.5533070237523048,-0.6201561931097229,-0.4383184189529469,-0.48443911726306266,-0.16805802445040835,S017
-0.9483835549998524,1.339264654137493,-0.8609288905755753,-0.8490459002669649,1.5830704593266476,1.5535702106644407,S018
0.2965439061183255,-0.3470567007794594,0.7599923876782908,1.3181429821058879,-1.4433589452112818,0.14868987588280505,S019
1.3158763173163952,0.8993233165327223,0.9808657248591562,0.16407719473986504,0.12655881851963696,0.3963211866424882,S020
-1.1869438837599617,-0.19216308025555032,0.1023269555172607,-2.5630879871250394,0.647607209377722,-0.6746493771031351,S021
-0.2941934372024285,0.9110647580836393,0.3415386319089524,1.257650358246282,0.5815007305945219,-1.9031986674330068,S022
0.5673221810979843,0.7717140291816387,-0.6183355571096651,-0.19697310947390795,-0.6042502672844061,-0.23307200862199612,S023
0.7381677291670556,0.008635746798968039,0.2234779694608333,0.5566213920699129,-0.8352247154823293,0.955092056044853,S024
0.7143637809192387,-1.5888387911306847,-1.831535065790958,0.9668346093578979,0.4365038583470068,-0.43974827553817775,S025
-0.4333857476562921,1.0320789170909528,0.4514532413617404,0.7385926728098775,0.07621971586949798,-0.46075756458237377,S026
0.2831459822144156,-1.7686642822484384,0.8620598795849105,-0.23329423013574888,0.8352098748277661,1.6940241835076637,S027
-2.5391099512516364,-0.339944869236738,0.12793337669794885,0.5171577863487511,1.6914842912371018,-0.1781090981616774,S028
-1.1664625688045778,-0.6569999343241578,-1.555394233664276,-0.37182800644608793,0.6706149417328402,0.9843100611836189,S029
1.2936423410150282,-0.12080140656472536,-0.6775345633619037,-0.9075736905987066,0.9661137163934632,1.701989477805447,S030
0.3960314081270892,0.32738790274322305,-0.4950497471891321,-1.1555243899551741,-0.8525870551190384,-1.3731716474120006,S031
0.27690130762695364,1.6892536297346867,-0.33286927229226876,1.163014518805207,1.0523109462482552,-0.6830577392654731,S032
-0.4959816209114908,-1.8535092324661482,2.554751353245808,1.8504332438786382,0.3504316249413267,-0.20519833472985524,S033
-0.4219721450280664,0.49610033649256957,1.2138889896830762,1.97633344206442,0.026161893865056452,0.13232846790156688,S034
0.9899184414858258,0.2348076548839114,1.6149121407742202,0.788860473746286,-0.6268139193105433,-0.7630982472122106,S035
0.47171522359547063,2.760338157167982,-1.5116981680254802,1.7555568790362912,0.8959372778859155,0.05770941242501091,S036
-0.5160874335322826,0.6732632827501002,-1.2465351048201583,1.5515293619310007,-0.650290382179494,-0.42968487936631344,S037
1.2061782358691904,-0.9648252593839794,-0.7713655713114488,0.403828446456708,1.530591602305969,-0.29104280388051446,S038
-0.9476152034971781,1.2960391905313555,0.045165190383825854,0.06719972200409613,1.4125548941804886,1.3537605812539135,S039
0.14376673485733182,-0.35786710689633217,0.033880399139665,-1.8618370009825416,-0.3291541030697791,-0.6828715658587381,S040
-0.6761873663073441,-2.20239581726877,-0.4231688358961992,-0.6203383205160499,-0.2303274095152568,1.2749403144673002,S041
0.06793211435025082,1.2238743572728836,2.133320843963121,0.07292233799850101,1.5318904520300058,-3.657522875457659,S042
0.22676032487568973,0.9518355490373738,0.27942935370442473,0.07061123808905999,-1.028501375900848,0.2763643381917765,S043
0.8317055454432183,-0.22429378955812407,0.15299027383577743,0.1536514183829047,-0.45871539308560205,0.11837359176518034,S044
1.8336229666354,-1.0801629936971224,0.5773703105476092,0.5079403155478258,-0.4678679844285193,-2.1742798575652467,S045
0.5426116432535234,-0.32194276942782174,0.48172249408393103,0.31298693687753454,0.04460770140272352,-1.2110892710130166,S046
0.13590743015732462,0.7686250688407448,1.8485373936200942,-0.5368391690849634,-0.9172100778951919,-1.2293970868795505,S047
-2.170792099020974,-0.6891557160347656,-1.188701108967225,0.6522463530603649,-0.07456754935677441,1.016159329057622,S048
0.8019812373212555,-0.5739383482365388,0.9166196689051912,0.3206401807316031,1.3342182095125956,-1.2251707951697561,S049
-1.0272836423214555,-0.9229419149697683,1.2331942005843326,1.3698189016532583,0.4621791151026447,0.37236126865267377,S050
0.42556030753517465,0.2491454189055839,-0.3289194697146143,0.91400840112079,2.171312438570612,1.4220521158781785,S051
-0.2800150851020823,-1.6286312028504368,-0.5614930113105128,0.5074545750392445,0.10509507100533495,-2.0535691439365205,S052
0.30224448001280513,0.18624650306003002,0.8001058648162133,-0.8163740301915196,1.394042423858602,2.0081171975261563,S053
-0.6015920539597004,-0.35456403573269446,0.19482669228947014,1.0037701426486232,-0.6424166517587965,-1.4179852592508189,S054
-0.6084422487433006,-0.47766732450910304,-1.107587635719243,1.0030374403821545,0.11971593966244685,0.12279934743932355,S055
0.9707662663496502,-0.6559105972152819,0.6786251619037026,-0.8013096552705357,-0.20396367684935837,0.324266868928171,S056
1.2705767836543018,-0.02517732075944909,0.7453780545269252,-0.3968298584017872,-1.6103710369338462,-0.32826121831164234,S057
2.7378546711028293,-0.012288716111140156,2.064220003201675,2.1445121996146517,0.011249752754886756,1.3418985900765799,S058
-0.35586036473040095,1.4478913155854685,1.271069585410398,0.2684692095197223,0.01924686311942876,1.2131965058907166,S059
-0.6429048519009146,1.369571529919097,1.7729520917536996,-1.2685439866918262,-0.9680854520187853,-0.3696778816302695,S060
1.2459982894906108,-1.304115660769028,-0.6927264870592859,0.42741584035797897,0.32283710433324353,1.021027513822261,S061
0.008977472172086685,1.706934111722832,-0.4570147680113481,-0.9674005528346334,0.6755483311562936,-0.7054155472041419,S062
0.4002930142061154,0.2871266702643626,-0.2992647810700396,0.4231800642406878,-0.43679754926579173,0.9233416314400599,S063
-0.14369517269947363,-0.2518651923260832,-0.6135435187958365,-1.3349353044378383,1.8846963232162492,-1.237829794459356,S064
0.9151639563374526,0.18019219220373786,-1.5537289770789795,0.040768601794019664,0.5632843948240914,-0.21570142904159448,S065
0.8232385614846105,-0.8127325801400815,0.984555217152774,-0.8663193320144185,-0.5319040903947736,0.0851963252837213,S066
-0.9598612063789158,-1.1288573301491265,2.10328098512144,-0.22465128070991722,0.6042455926648257,0.06281426049908678,S067
0.5948761307533253,-0.49552281308620444,-0.06935607970542838,1.0266334377159505,0.7524640634032579,-1.2067893125887437,S068
-0.21470061528626086,-0.8327188157063287,0.007661144284332307,0.8167266752222885,-0.4505737076450507,0.8543250833647618,S069
-0.15693826305547165,0.7453321780238125,-0.18802784159606079,2.6170419146662263,-0.23719279666299628,-1.0484212008900453,S070
-0.9164240990555119,0.2517193986042877,-1.9875223733579168,0.9245201497662309,0.029075769168977455,0.05212287015412867,S071
0.9309326830128466,-0.9237345387718136,0.6264202162802182,-0.07538873651402246,-0.539066540997582,-0.18685706628556123,S072
-0.0682365933110138,-0.4398171862034646,0.1817026286350009,-0.7885556496521042,0.3747754728725319,-0.018232672185880126,S073
-0.19224706775228695,0.4404999064213276,-1.454194958550129,-0.462966799013781,-0.9506325280336592,-0.83569669072546,S074
2.1969457973947697,0.43895888242064185,1.0687513945791058,2.4736712507343124,0.1173953712153326,-0.6363125898932968,S075
0.7871353542839018,-0.08429250826422377,0.4416633192010258,0.5736294202086321,-0.2713702398993272,0.004119018804683177,S076
0.8359822580250006,0.9856400091346827,1.5083214626575432,-0.13094561624234352,0.6358734950293852,0.048475616855453936,S077
-0.31200590277774,-0.6572512430227537,-1.5719546315719743,-2.0350760765159737,0.7194939129919262,0.332403714090742,S078
0.15706589126096795,-0.17351074598164373,-2.808536369931975,-2.0384802783080755,0.6835004610631362,0.18711506178070264,S079
0.8658633817509598,-0.24273977752815504,-0.754376461333742,-0.9747186862030076,-0.6328615660721093,0.3839922076011432,S080
1.446633820133387,0.13150924953841206,-1.0073718337906723,-2.782192275169075,0.17981581442097258,-1.7020267033106877,S081
2.50238548742511,-1.4418134910337104,1.428226671963241,-2.2364104835081617,0.35065585220471945,1.3640869906479836,S082
-0.446219195332432,2.5637972383778878,-0.3366416073122047,0.3955820410185509,0.5447843144615513,-0.9701575786021718,S083
-1.255533439383263,-1.7120927905026602,-2.005879953117045,-1.1551245623769038,-0.6308872551604355,-2.1643950103156686,S084
-0.2879739480988827,-0.19949354616408427,1.1474516319815522,-1.4013466171481734,-0.24220733419392257,1.0242512000036712,S085
1.0008241484255205,0.9092238320964717,-0.24977442333634955,-0.4121398410277875,-1.166963079003826,-1.4811586299429322,S086
-0.40978486058718283,0.6839328381739002,-0.058838419597821434,-0.09555163169485259,0.8768915033347755,-0.10944615241068599,S087
-0.632465011812213,-1.151616871406451,0.6312052846139959,-0.20948344816527062,-1.5222986885363419,-0.6904721224363627,S088
-0.9988686927373226,-1.4675405879049226,0.5115040434718889,-1.0185549696326268,0.7441451628209088,-0.6121505417606069,S089
